Date,IBM,V,MRK,PFE,JNJ,NKE,DOW,WMT,DIS,CSCO,MCD,XOM,VZ,GS,MSFT,CAT,BA,MMM,CVX,PG,JPM,AXP,RTX,TRV,HD,AAPL,KO,INTC,UNH,WBA
2019-06-17,134.9499969482422,169.55999755859375,83.30000305175781,42.880001068115234,139.44000244140625,82.11000061035156,49.349998474121094,109.16000366210938,140.97000122070312,55.400001525878906,203.80999755859375,75.08999633789062,57.630001068115234,190.8300018310547,132.85000610351562,127.31999969482422,354.8999938964844,166.77999877929688,121.38999938964844,110.98999786376953,109.22000122070312,121.44999694824219,78.18124389648438,149.9199981689453,206.97999572753906,193.88999938964844,50.869998931884766,46.130001068115234,245.97000122070312,52.810001373291016
2019-06-18,136.3800048828125,169.27999877929688,84.48999786376953,43.06999969482422,140.22999572753906,84.30000305175781,49.61000061035156,109.6500015258789,139.24000549316406,56.04999923706055,204.50999450683594,75.73999786376953,57.33000183105469,194.97999572753906,135.16000366210938,130.3300018310547,373.9599914550781,171.86000061035156,122.93000030517578,109.5999984741211,110.70999908447266,123.43000030517578,79.68533325195312,150.3300018310547,207.47999572753906,198.4499969482422,50.63999938964844,47.369998931884766,245.6999969482422,52.79999923706055
2019-06-19,137.0800018310547,170.69000244140625,85.36000061035156,43.5,140.4499969482422,83.55000305175781,48.5,109.62000274658203,140.9199981689453,56.130001068115234,204.5500030517578,75.31999969482422,57.630001068115234,195.63999938964844,135.69000244140625,130.61000061035156,368.55999755859375,170.75,122.88999938964844,110.41999816894531,109.91000366210938,124.68000030517578,79.77344512939453,151.60000610351562,207.94000244140625,197.8699951171875,51.119998931884766,47.06999969482422,250.19000244140625,52.900001525878906
2019-06-20,138.85000610351562,173.74000549316406,84.5999984741211,43.599998474121094,142.2100067138672,85.23999786376953,48.93000030517578,110.31999969482422,142.02000427246094,57.40999984741211,205.1199951171875,76.61000061035156,57.34000015258789,195.6999969482422,136.9499969482422,133.6300048828125,374.8800048828125,173.94000244140625,124.27999877929688,111.73999786376953,110.19000244140625,124.91999816894531,81.83133697509766,152.19000244140625,211.25,199.4600067138672,51.65999984741211,47.189998626708984,247.75999450683594,52.880001068115234
2019-06-21,139.1999969482422,173.44000244140625,84.56999969482422,43.66999816894531,142.08999633789062,85.75,48.36000061035156,111.12999725341797,140.22999572753906,57.029998779296875,204.25999450683594,77.69000244140625,57.77000045776367,195.94000244140625,136.97000122070312,133.88999938964844,371.8399963378906,173.35000610351562,124.93000030517578,111.19999694824219,109.44000244140625,124.7300033569336,81.02580261230469,151.47999572753906,209.38999938964844,198.77999877929688,51.54999923706055,47.459999084472656,252.27999877929688,52.45000076293945
2019-06-24,139.35000610351562,173.85000610351562,85.51000213623047,43.7599983215332,143.05999755859375,84.5,49.58000183105469,111.23999786376953,139.22000122070312,57.18000030517578,203.9199981689453,76.94999694824219,58.27000045776367,197.49000549316406,137.77999877929688,134.3699951171875,373.989990234375,173.3800048828125,124.91000366210938,112.33000183105469,108.66000366210938,124.13999938964844,81.92574310302734,152.02000427246094,205.5,198.5800018310547,51.91999816894531,47.630001068115234,249.63999938964844,51.95000076293945
2019-06-25,138.36000061035156,171.27999877929688,85.23999786376953,43.7599983215332,144.24000549316406,82.62000274658203,49.689998626708984,110.72000122070312,139.94000244140625,56.08000183105469,205.7100067138672,76.2699966430664,58.0,196.05999755859375,133.42999267578125,133.7100067138672,369.32000732421875,172.02999877929688,123.63999938964844,111.72000122070312,107.76000213623047,123.16000366210938,81.19571685791016,153.1300048828125,204.74000549316406,195.57000732421875,51.7599983215332,46.849998474121094,247.66000366210938,52.95000076293945
2019-06-26,138.52000427246094,171.05999755859375,83.54000091552734,42.9900016784668,141.85000610351562,82.55000305175781,50.45000076293945,110.16000366210938,140.39999389648438,56.599998474121094,204.5500030517578,76.5999984741211,56.9900016784668,197.00999450683594,133.92999267578125,135.14999389648438,374.94000244140625,171.8800048828125,123.93000030517578,109.7300033569336,108.4800033569336,123.58999633789062,80.40277099609375,148.6999969482422,206.4199981689453,199.8000030517578,51.119998931884766,48.189998626708984,243.47000122070312,52.380001068115234
2019-06-27,138.52000427246094,171.22999572753906,83.83000183105469,43.43000030517578,140.69000244140625,83.66000366210938,50.90999984741211,110.0999984741211,139.3000030517578,55.72999954223633,206.27000427246094,75.81999969482422,57.25,199.32000732421875,134.14999389648438,135.5,364.0199890136719,171.5,123.11000061035156,109.77999877929688,108.83999633789062,123.94000244140625,81.16425323486328,149.1999969482422,207.02000427246094,199.74000549316406,51.08000183105469,47.459999084472656,246.33999633789062,54.52000045776367
2019-06-28,137.89999389648438,173.5500030517578,83.8499984741211,43.31999969482422,139.27999877929688,83.94999694824219,49.310001373291016,110.48999786376953,139.63999938964844,54.72999954223633,207.66000366210938,76.62999725341797,57.130001068115234,204.60000610351562,133.9600067138672,136.2899932861328,364.010009765625,173.33999633789062,124.44000244140625,109.6500015258789,111.80000305175781,123.44000244140625,81.93832397460938,149.52000427246094,207.97000122070312,197.9199981689453,50.91999816894531,47.869998931884766,244.00999450683594,54.66999816894531
2019-07-01,139.8800048828125,173.94000244140625,84.75,43.77000045776367,139.36000061035156,85.41000366210938,50.15999984741211,110.62000274658203,141.64999389648438,54.7400016784668,206.3000030517578,76.55999755859375,56.65999984741211,206.86000061035156,135.67999267578125,136.60000610351562,356.4599914550781,174.50999450683594,124.83999633789062,110.48999786376953,113.68000030517578,124.91999816894531,82.65576171875,151.4199981689453,210.27999877929688,201.5500030517578,51.599998474121094,48.04999923706055,242.63999938964844,54.650001525878906
2019-07-02,140.22000122070312,175.27999877929688,85.51000213623047,44.220001220703125,140.02999877929688,84.95999908447266,49.400001525878906,111.5999984741211,142.52999877929688,55.810001373291016,209.5800018310547,75.72000122070312,58.130001068115234,205.97999572753906,136.5800018310547,135.85000610351562,354.1600036621094,174.02000427246094,122.93000030517578,111.4800033569336,113.80000305175781,125.0999984741211,83.04594421386719,152.8300018310547,210.13999938964844,202.72999572753906,51.97999954223633,48.119998931884766,243.97000122070312,54.959999084472656
2019-07-03,141.5399932861328,176.8699951171875,86.9000015258789,44.400001525878906,142.13999938964844,86.19999694824219,49.33000183105469,112.31999969482422,142.97999572753906,56.47999954223633,212.80999755859375,76.44000244140625,58.130001068115234,206.0399932861328,137.4600067138672,135.58999633789062,354.4700012207031,174.97999572753906,123.3499984741211,114.08000183105469,112.81999969482422,125.86000061035156,83.700439453125,154.3000030517578,212.10000610351562,204.41000366210938,52.099998474121094,48.52000045776367,245.2100067138672,55.189998626708984
2019-07-05,141.3800048828125,176.66000366210938,85.5999984741211,43.91999816894531,140.57000732421875,86.81999969482422,49.310001373291016,111.9800033569336,142.4499969482422,56.599998474121094,211.24000549316406,76.12999725341797,58.310001373291016,207.89999389648438,137.05999755859375,135.49000549316406,355.8599853515625,172.0,123.54000091552734,113.1500015258789,113.48999786376953,125.4000015258789,83.41094970703125,154.08999633789062,211.4600067138672,204.22999572753906,52.11000061035156,48.08000183105469,246.99000549316406,55.189998626708984
2019-07-08,140.57000732421875,176.19000244140625,84.04000091552734,43.29999923706055,140.97000122070312,88.4800033569336,48.52000045776367,112.72000122070312,141.02000427246094,56.189998626708984,212.16000366210938,76.4800033569336,57.88999938964844,205.75,136.9600067138672,134.83999633789062,351.1199951171875,169.19000244140625,123.5999984741211,114.05000305175781,112.87000274658203,124.8499984741211,82.35997772216797,153.8000030517578,212.91000366210938,200.02000427246094,52.0,47.81999969482422,247.83999633789062,55.43000030517578
2019-07-09,139.3300018310547,177.72999572753906,84.86000061035156,43.369998931884766,141.41000366210938,88.04000091552734,47.869998931884766,112.87999725341797,141.61000061035156,56.34000015258789,212.08999633789062,76.43000030517578,56.40999984741211,207.77000427246094,136.4600067138672,134.2899932861328,353.0899963378906,165.6999969482422,123.3499984741211,112.91000366210938,113.3499984741211,125.9000015258789,82.05789947509766,153.4499969482422,212.0,201.24000549316406,51.59000015258789,47.75,246.0,55.5
2019-07-10,140.47000122070312,179.30999755859375,84.81999969482422,44.060001373291016,141.2100067138672,87.44000244140625,47.54999923706055,112.9800033569336,143.5399932861328,57.130001068115234,213.0,77.51000213623047,57.0,205.97000122070312,137.85000610351562,132.63999938964844,352.29998779296875,165.6999969482422,125.44000244140625,113.75,113.0199966430664,126.88999938964844,82.09565734863281,153.3300018310547,210.75,203.22999572753906,51.81999969482422,48.209999084472656,247.47999572753906,55.56999969482422
2019-07-11,141.24000549316406,180.74000549316406,81.0,42.97999954223633,140.11000061035156,88.29000091552734,47.779998779296875,113.91999816894531,143.55999755859375,57.29999923706055,212.69000244140625,77.56999969482422,56.91999816894531,211.35000610351562,138.39999389648438,133.9600067138672,359.0,169.0399932861328,125.43000030517578,114.37999725341797,114.0999984741211,127.27999877929688,82.65576171875,152.42999267578125,214.0399932861328,201.75,52.040000915527344,48.599998474121094,261.1600036621094,55.619998931884766
2019-07-12,142.74000549316406,180.3300018310547,79.7300033569336,42.400001525878906,134.3000030517578,89.12000274658203,49.709999084472656,114.5999984741211,144.8800048828125,57.95000076293945,212.99000549316406,77.62999725341797,57.189998626708984,213.94000244140625,138.89999389648438,138.36000061035156,365.3299865722656,173.33999633789062,125.9800033569336,114.98999786376953,115.30000305175781,127.95999908447266,84.15355682373047,153.38999938964844,218.22999572753906,203.3000030517578,52.119998931884766,49.91999816894531,265.8999938964844,55.7400016784668
2019-07-15,143.32000732421875,180.57000732421875,80.95999908447266,42.75,134.7100067138672,89.4800033569336,50.93000030517578,114.9800033569336,145.05999755859375,58.04999923706055,214.2100067138672,77.08000183105469,57.58000183105469,211.5800018310547,138.89999389648438,139.63999938964844,361.6099853515625,172.83999633789062,125.72000122070312,115.4800033569336,113.9000015258789,128.57000732421875,83.84518432617188,154.8300018310547,218.6999969482422,205.2100067138672,52.130001068115234,50.119998931884766,265.9599914550781,55.88999938964844
2019-07-16,143.52999877929688,179.30999755859375,81.58999633789062,42.849998474121094,132.5,88.5999984741211,52.31999969482422,114.76000213623047,144.3000030517578,57.619998931884766,213.72000122070312,75.93000030517578,57.40999984741211,215.52000427246094,137.0800018310547,139.08999633789062,362.75,176.49000549316406,124.76000213623047,115.88999938964844,115.12000274658203,128.05999755859375,83.82001495361328,154.58999633789062,217.25999450683594,204.5,52.13999938964844,49.16999816894531,264.6600036621094,55.810001373291016
2019-07-17,143.07000732421875,179.14999389648438,81.91999816894531,42.7400016784668,131.86000061035156,87.5,51.599998474121094,114.5999984741211,142.57000732421875,57.209999084472656,213.7100067138672,75.4800033569336,57.220001220703125,213.3000030517578,136.27000427246094,135.72999572753906,369.5199890136719,174.6699981689453,124.13999938964844,115.94000244140625,113.98999786376953,127.08000183105469,81.87539672851562,152.3800048828125,215.61000061035156,203.35000610351562,52.18000030517578,49.38999938964844,266.6499938964844,54.52000045776367
2019-07-18,149.6300048828125,180.52999877929688,82.69000244140625,43.060001373291016,132.07000732421875,87.44000244140625,51.75,114.72000122070312,141.6300048828125,57.7400016784668,215.91000366210938,74.83999633789062,57.209999084472656,214.52000427246094,136.4199981689453,134.88999938964844,361.1099853515625,173.05999755859375,124.68000030517578,115.44000244140625,114.66999816894531,128.39999389648438,82.63058471679688,152.7100067138672,214.44000244140625,205.66000366210938,52.029998779296875,49.939998626708984,260.6000061035156,54.81999969482422
2019-07-19,149.67999267578125,179.24000549316406,81.38999938964844,42.77000045776367,130.30999755859375,86.55000305175781,51.52000045776367,113.9000015258789,139.85000610351562,57.36000061035156,213.8699951171875,74.98999786376953,56.59000015258789,213.52000427246094,136.6199951171875,136.22999572753906,377.3599853515625,172.61000061035156,125.04000091552734,115.01000213623047,113.54000091552734,124.81999969482422,83.3165512084961,150.22999572753906,213.0399932861328,202.58999633789062,51.38999938964844,50.27000045776367,256.6499938964844,54.439998626708984
2019-07-22,149.74000549316406,180.57000732421875,81.20999908447266,42.81999969482422,128.63999938964844,85.97000122070312,50.880001068115234,112.81999969482422,140.83999633789062,57.72999954223633,215.0,75.06999969482422,55.5,214.0,138.42999267578125,135.24000549316406,373.4200134277344,174.63999938964844,125.30999755859375,115.30000305175781,114.2699966430664,126.0,83.66897583007812,149.7100067138672,211.27000427246094,207.22000122070312,51.220001220703125,51.349998474121094,255.32000732421875,53.939998626708984
2019-07-23,150.3800048828125,180.89999389648438,82.02999877929688,43.09000015258789,128.83999633789062,86.69999694824219,52.619998931884766,112.08999633789062,141.25999450683594,57.709999084472656,214.30999755859375,75.37000274658203,55.47999954223633,219.42999267578125,139.2899932861328,138.10000610351562,373.07000732421875,177.52000427246094,125.81999969482422,113.8499984741211,116.36000061035156,128.1999969482422,84.92133331298828,147.5,213.0800018310547,208.83999633789062,54.33000183105469,51.75,255.00999450683594,54.650001525878906
2019-07-24,150.02999877929688,183.3300018310547,81.75,42.88999938964844,129.77999877929688,86.69999694824219,52.790000915527344,112.0,141.2899932861328,57.22999954223633,212.77999877929688,75.36000061035156,55.970001220703125,222.02999877929688,140.72000122070312,131.91000366210938,361.42999267578125,179.4199981689453,126.54000091552734,112.5999984741211,116.83000183105469,127.94999694824219,84.48709869384766,148.85000610351562,214.7100067138672,208.6699981689453,53.779998779296875,52.91999816894531,251.1300048828125,55.20000076293945
2019-07-25,150.38999938964844,181.58999633789062,81.75,42.66999816894531,131.1199951171875,87.27999877929688,50.77000045776367,112.22000122070312,143.2100067138672,56.619998931884766,214.44000244140625,74.93000030517578,56.36000061035156,219.97999572753906,140.19000244140625,134.7100067138672,348.0899963378906,178.1300048828125,125.62999725341797,112.7699966430664,115.70999908447266,127.1500015258789,85.81497955322266,148.49000549316406,215.5500030517578,207.02000427246094,53.06999969482422,52.15999984741211,248.6999969482422,54.7599983215332
2019-07-26,151.36000061035156,183.69000244140625,81.43000030517578,43.09000015258789,130.72999572753906,87.54000091552734,49.11000061035156,113.0199966430664,144.64999389648438,56.529998779296875,215.5800018310547,74.80999755859375,57.08000183105469,222.13999938964844,141.33999633789062,132.9199981689453,345.0,173.97999572753906,123.72000122070312,114.7300033569336,116.22000122070312,126.77999877929688,85.3555679321289,149.92999267578125,216.91000366210938,207.74000549316406,54.16999816894531,51.59000015258789,252.94000244140625,55.04999923706055
2019-07-29,150.8800048828125,183.2100067138672,82.48999786376953,41.45000076293945,133.02000427246094,87.62000274658203,48.04999923706055,112.2699966430664,146.38999938964844,56.93000030517578,214.97999572753906,75.33999633789062,57.369998931884766,220.32000732421875,141.02999877929688,134.4600067138672,340.2099914550781,176.75999450683594,124.2300033569336,116.0,115.8499984741211,127.19000244140625,85.4122085571289,148.74000549316406,218.0399932861328,209.67999267578125,53.9900016784668,52.5099983215332,253.82000732421875,55.119998931884766
2019-07-30,149.77000427246094,181.52999877929688,83.2699966430664,38.790000915527344,132.0800018310547,87.19999694824219,48.400001525878906,112.05999755859375,144.92999267578125,56.470001220703125,212.33999633789062,75.3499984741211,56.630001068115234,221.39999389648438,140.35000610351562,132.9499969482422,347.4599914550781,177.6300048828125,124.33999633789062,120.41000366210938,115.58999633789062,126.47000122070312,85.14788818359375,147.6199951171875,217.36000061035156,208.77999877929688,53.720001220703125,51.70000076293945,254.92999267578125,55.400001525878906
2019-07-31,148.24000549316406,178.0,82.98999786376953,38.84000015258789,130.22000122070312,86.02999877929688,48.439998626708984,110.37999725341797,143.00999450683594,55.400001525878906,210.72000122070312,74.36000061035156,55.27000045776367,220.1300048828125,136.27000427246094,131.6699981689453,341.17999267578125,174.72000122070312,123.11000061035156,118.04000091552734,116.0,124.37000274658203,84.07803344726562,146.6199951171875,213.69000244140625,213.0399932861328,52.630001068115234,50.54999923706055,249.00999450683594,54.4900016784668
2019-08-01,150.32000732421875,179.1699981689453,83.69000244140625,38.25,130.2899932861328,83.12000274658203,46.849998474121094,109.37999725341797,141.85000610351562,55.38999938964844,211.25,72.45999908447266,55.2599983215332,211.60000610351562,138.05999755859375,126.79000091552734,334.2900085449219,173.36000061035156,120.73999786376953,116.7300033569336,112.94000244140625,124.08999633789062,82.97042083740234,145.77999877929688,212.8300018310547,208.42999267578125,52.029998779296875,49.5,249.25,54.06999969482422
2019-08-02,147.25,177.4199981689453,84.47000122070312,38.0,131.07000732421875,81.13999938964844,45.599998474121094,109.4000015258789,141.7100067138672,53.25,214.47999572753906,71.75,55.59000015258789,209.3699951171875,136.89999389648438,124.54000091552734,339.55999755859375,170.5500030517578,120.7300033569336,116.44000244140625,112.93000030517578,124.30999755859375,82.32221221923828,146.9199981689453,212.14999389648438,204.02000427246094,52.33000183105469,48.68000030517578,250.0500030517578,53.68000030517578
2019-08-05,140.75999450683594,168.86000061035156,83.12000274658203,36.959999084472656,130.16000366210938,78.97000122070312,44.77000045776367,105.81999969482422,138.3000030517578,51.369998931884766,210.4499969482422,70.27999877929688,55.220001220703125,201.67999267578125,132.2100067138672,121.6500015258789,331.05999755859375,164.7100067138672,118.73999786376953,113.08000183105469,109.56999969482422,120.72000122070312,79.13782501220703,143.92999267578125,204.94000244140625,193.33999633789062,51.650001525878906,46.970001220703125,245.05999755859375,51.869998931884766
2019-08-06,140.72999572753906,172.47999572753906,84.3499984741211,36.95000076293945,130.77000427246094,81.30000305175781,44.43000030517578,107.2699966430664,141.8699951171875,52.599998474121094,214.0800018310547,70.95999908447266,55.04999923706055,206.00999450683594,134.69000244140625,122.08000183105469,332.45001220703125,163.7100067138672,119.37999725341797,114.27999877929688,110.43000030517578,122.55000305175781,81.05726623535156,145.9600067138672,208.8000030517578,197.0,52.27000045776367,46.959999084472656,248.27999877929688,51.45000076293945
2019-08-07,139.11000061035156,175.32000732421875,84.25,36.58000183105469,130.2100067138672,81.27999877929688,44.88999938964844,108.19999694824219,134.86000061035156,52.34000015258789,216.8300018310547,70.5,55.09000015258789,205.74000549316406,135.27999877929688,120.77999877929688,331.3800048828125,163.63999938964844,119.0999984741211,115.5199966430664,108.02999877929688,123.54000091552734,81.1894302368164,147.36000061035156,207.91000366210938,199.0399932861328,53.18000030517578,46.72999954223633,246.4499969482422,52.47999954223633
2019-08-08,140.10000610351562,179.89999389648438,84.7300033569336,36.869998931884766,131.67999267578125,83.0,46.790000915527344,108.5199966430664,137.88999938964844,53.15999984741211,218.00999450683594,72.37999725341797,55.81999969482422,207.0,138.88999938964844,122.0199966430664,336.3500061035156,164.22000122070312,123.2300033569336,117.44000244140625,109.86000061035156,125.29000091552734,82.74386596679688,148.22000122070312,211.57000732421875,203.42999267578125,53.689998626708984,47.16999816894531,247.6199951171875,53.02000045776367
2019-08-09,136.1300048828125,179.0500030517578,85.5199966430664,36.349998474121094,132.0399932861328,81.9800033569336,46.63999938964844,107.27999877929688,138.52000427246094,52.43000030517578,221.14999389648438,70.83999633789062,55.779998779296875,206.89999389648438,137.7100067138672,119.37999725341797,337.54998779296875,163.47000122070312,122.41999816894531,116.77999877929688,109.73999786376953,126.16999816894531,82.59282684326172,149.07000732421875,210.02000427246094,200.99000549316406,53.41999816894531,45.97999954223633,248.6300048828125,52.790000915527344
2019-08-12,134.1199951171875,176.33999633789062,85.7300033569336,35.38999938964844,131.92999267578125,81.6500015258789,45.689998626708984,105.22000122070312,135.75,51.540000915527344,217.16000366210938,69.62999725341797,55.689998626708984,201.52000427246094,135.7899932861328,116.72000122070312,332.94000244140625,162.10000610351562,121.55000305175781,116.02999877929688,107.68000030517578,123.94999694824219,80.56639099121094,146.3000030517578,207.00999450683594,200.47999572753906,53.20000076293945,45.599998474121094,243.1999969482422,52.0
2019-08-13,135.7899932861328,178.61000061035156,86.08000183105469,35.20000076293945,133.4199981689453,83.31999969482422,46.849998474121094,107.41000366210938,137.00999450683594,52.720001220703125,219.72999572753906,70.48999786376953,56.369998931884766,204.11000061035156,138.60000610351562,119.01000213623047,332.8599853515625,164.8800048828125,122.38999938964844,117.25,109.33999633789062,126.31999969482422,81.15166473388672,148.22000122070312,208.3300018310547,208.97000122070312,53.5,46.84000015258789,249.22000122070312,53.06999969482422
2019-08-14,131.25,173.50999450683594,83.4000015258789,34.2400016784668,130.25999450683594,81.02999877929688,44.08000183105469,106.19999694824219,132.85000610351562,50.61000061035156,216.47999572753906,67.6500015258789,55.720001220703125,195.55999755859375,133.97999572753906,115.20999908447266,320.4200134277344,158.80999755859375,117.73999786376953,115.79000091552734,104.80000305175781,122.6500015258789,78.22529602050781,143.47999572753906,201.58999633789062,202.75,52.9900016784668,45.869998931884766,243.1999969482422,50.40999984741211
2019-08-15,131.9199981689453,176.27000427246094,83.45999908447266,34.47999954223633,130.5399932861328,79.51000213623047,43.380001068115234,112.69000244140625,133.41000366210938,46.25,218.27000427246094,67.25,56.29999923706055,196.17999267578125,133.67999267578125,115.25,328.0,156.83999633789062,116.94999694824219,117.38999938964844,105.19999694824219,122.37999725341797,77.87287902832031,145.58999633789062,201.7899932861328,201.74000549316406,53.869998931884766,45.70000076293945,244.25,49.290000915527344
2019-08-16,133.75999450683594,178.22999572753906,85.05999755859375,34.650001525878906,131.36000061035156,80.27999877929688,44.5099983215332,112.98999786376953,135.1999969482422,46.959999084472656,218.47000122070312,68.30000305175781,56.650001525878906,199.4199981689453,136.1300048828125,116.43000030517578,330.45001220703125,161.5,115.80999755859375,119.18000030517578,107.72000122070312,124.62999725341797,78.69729614257812,146.80999755859375,203.64999389648438,206.5,54.40999984741211,46.5,245.69000244140625,50.47999954223633
2019-08-19,135.0399932861328,179.74000549316406,86.19000244140625,35.18000030517578,132.25,81.12999725341797,45.599998474121094,113.80999755859375,135.2899932861328,48.5,218.77999877929688,69.44999694824219,57.0,202.1999969482422,138.41000366210938,117.36000061035156,333.7799987792969,162.9499969482422,117.30999755859375,120.23999786376953,108.69000244140625,124.4000015258789,79.69792175292969,147.5800018310547,207.9499969482422,210.35000610351562,54.689998626708984,47.22999954223633,244.7100067138672,51.15999984741211
2019-08-20,133.0,179.24000549316406,85.6500015258789,34.61000061035156,130.60000610351562,80.52999877929688,43.15999984741211,112.05000305175781,135.1300048828125,47.93000030517578,218.47000122070312,69.02999877929688,56.27000045776367,199.97999572753906,137.25999450683594,116.66999816894531,331.75,161.00999450683594,116.12999725341797,118.9000015258789,107.30999755859375,121.41999816894531,79.72309875488281,146.50999450683594,217.08999633789062,210.36000061035156,53.880001068115234,46.599998474121094,240.16000366210938,50.66999816894531
2019-08-21,134.25,180.94000244140625,86.91000366210938,34.869998931884766,131.52999877929688,82.73999786376953,43.279998779296875,112.0199966430664,135.75999450683594,48.77000045776367,220.7100067138672,69.72000122070312,56.59000015258789,200.67999267578125,138.7899932861328,117.68000030517578,339.989990234375,161.14999389648438,117.87999725341797,119.19999694824219,107.61000061035156,122.5,80.13215637207031,147.0399932861328,220.39999389648438,212.63999938964844,54.099998474121094,47.150001525878906,240.35000610351562,50.900001525878906
2019-08-22,134.32000732421875,180.08999633789062,86.72000122070312,35.08000183105469,131.27000427246094,83.30999755859375,42.04999923706055,111.91000366210938,136.0800018310547,48.18000030517578,219.49000549316406,69.56999969482422,56.779998779296875,202.4199981689453,137.77999877929688,117.88999938964844,354.4100036621094,160.8800048828125,117.7300033569336,119.41999816894531,108.72000122070312,122.2699966430664,80.52863311767578,147.80999755859375,221.02000427246094,212.4600067138672,54.4900016784668,46.779998779296875,232.94000244140625,50.95000076293945
2019-08-23,129.57000732421875,175.22999572753906,84.94000244140625,34.34000015258789,127.7300033569336,80.44000244140625,40.709999084472656,110.83000183105469,131.6699981689453,46.61000061035156,214.66000366210938,67.48999786376953,55.91999816894531,196.1999969482422,133.38999938964844,114.05999755859375,356.010009765625,155.85000610351562,115.18000030517578,117.31999969482422,106.0199966430664,117.76000213623047,77.67149353027344,144.72999572753906,217.47000122070312,202.63999938964844,53.7400016784668,44.959999084472656,230.66000366210938,49.31999969482422
2019-08-26,129.99000549316406,177.58999633789062,85.87999725341797,34.84000015258789,127.80000305175781,82.25,40.81999969482422,111.98999786376953,134.61000061035156,47.099998474121094,216.91000366210938,67.8499984741211,56.709999084472656,199.64999389648438,135.4499969482422,114.41999816894531,359.0400085449219,156.1199951171875,115.73999786376953,119.31999969482422,106.87000274658203,118.52999877929688,78.97419738769531,147.33999633789062,218.64999389648438,206.49000549316406,54.540000915527344,45.560001373291016,231.0800018310547,50.040000915527344
2019-08-27,131.1699981689453,178.3800048828125,85.5199966430664,34.34000015258789,129.63999938964844,82.02999877929688,41.16999816894531,112.41999816894531,134.49000549316406,46.790000915527344,216.0500030517578,67.19000244140625,57.18000030517578,198.07000732421875,135.74000549316406,113.37999725341797,354.7300109863281,155.75,115.83000183105469,120.55000305175781,105.73999786376953,117.75,78.39521789550781,147.10000610351562,218.2100067138672,204.16000366210938,54.720001220703125,45.790000915527344,222.92999267578125,49.45000076293945
2019-08-28,132.75999450683594,178.6699981689453,86.4800033569336,35.08000183105469,128.67999267578125,83.4800033569336,42.52000045776367,112.72000122070312,136.5500030517578,46.869998931884766,218.07000732421875,67.68000030517578,57.95000076293945,200.4199981689453,135.55999755859375,114.86000061035156,359.9700012207031,157.5500030517578,116.83000183105469,121.4000015258789,106.80000305175781,119.08999633789062,79.84266662597656,146.3699951171875,221.9499969482422,205.52999877929688,55.11000061035156,45.790000915527344,227.35000610351562,49.95000076293945
2019-08-29,134.8800048828125,181.1699981689453,86.72000122070312,35.33000183105469,128.24000549316406,85.37999725341797,42.369998931884766,114.08000183105469,137.83999633789062,47.27000045776367,220.5399932861328,68.43000030517578,57.939998626708984,203.44000244140625,138.1199951171875,117.7699966430664,362.739990234375,160.36000061035156,117.5199966430664,121.18000030517578,109.22000122070312,120.73999786376953,81.50408935546875,146.94000244140625,227.32000732421875,209.00999450683594,55.04999923706055,46.869998931884766,230.6199951171875,50.400001525878906
2019-08-30,135.52999877929688,180.82000732421875,86.47000122070312,35.54999923706055,128.36000061035156,84.5,42.630001068115234,114.26000213623047,137.25999450683594,46.810001373291016,217.97000122070312,68.4800033569336,58.15999984741211,203.91000366210938,137.86000061035156,119.0,364.0899963378906,161.72000122070312,117.72000122070312,120.2300033569336,109.86000061035156,120.37000274658203,81.9635009765625,146.9600067138672,227.91000366210938,208.74000549316406,55.040000915527344,47.40999984741211,234.0,51.189998626708984
2019-09-03,134.10000610351562,179.1999969482422,86.6500015258789,36.119998931884766,128.74000549316406,84.66999816894531,41.79999923706055,114.63999938964844,136.30999755859375,46.5,217.1300048828125,68.55999755859375,58.040000915527344,198.97000122070312,136.0399932861328,117.02999877929688,354.4200134277344,158.63999938964844,116.2699966430664,121.36000061035156,108.55999755859375,117.5999984741211,81.16425323486328,147.57000732421875,224.07000732421875,205.6999969482422,55.29999923706055,46.97999954223633,230.6199951171875,50.43000030517578
2019-09-04,136.32000732421875,181.77000427246094,86.05000305175781,35.83000183105469,128.86000061035156,86.3499984741211,42.540000915527344,115.91000366210938,137.88999938964844,47.31999969482422,218.5,69.29000091552734,58.18000030517578,201.72999572753906,137.6300048828125,119.0999984741211,356.5299987792969,160.07000732421875,117.25,123.20999908447266,109.87000274658203,118.4000015258789,82.47325134277344,150.16000366210938,224.14999389648438,209.19000244140625,55.77000045776367,48.91999816894531,226.72999572753906,51.43000030517578
2019-09-05,140.97000122070312,184.72999572753906,86.0999984741211,36.34000015258789,128.5800018310547,88.41999816894531,43.36000061035156,115.44000244140625,138.83999633789062,48.41999816894531,219.49000549316406,70.2699966430664,58.59000015258789,207.0500030517578,140.0500030517578,122.98999786376953,360.29998779296875,164.22999572753906,117.63999938964844,122.76000213623047,112.37000274658203,120.66999816894531,83.71932220458984,151.74000549316406,228.14999389648438,213.27999877929688,55.119998931884766,50.099998474121094,229.58999633789062,52.33000183105469
